Issuer BaFin-Id,Issuer,Issuer Domicile,Issuer Country,Reportable BaFin-Id,Reportable,Reportable Domicile,Reportable Country,Rights §33 & §34,Rights §38,Rights §39,Publishing Date
,,,,40006048,"BlackRock, Inc.",Wilmington,Vereinigte Staaten von Amerika,"7,17","0,28","7,44",03.04.2018
,,,,40016196,Government of the Republic of Singapore,Singapore,Republik Singapur,"3,97","0,2","4,17",25.04.2018
40000924,Bayerische Motoren Werke Aktiengesellschaft,München,Deutschland,,,,,,,,
,,,,40006048,"BlackRock, Inc.",Wilmington,Vereinigte Staaten von Amerika,"3,08","0,18","3,27",06.07.2020
,,,,60489219,"Klatten, Susanne",,,"20,94","0,0","20,94",20.02.2018
,,,,60489563,"Quandt, Stefan",,,"25,83","0,0","25,83",20.02.2018
40000939,BayWa Aktiengesellschaft,München,Deutschland,,,,,,,,
,,,,40001401,Bayerische Raiffeisen- Beteiligungs-Aktiengesellschaft,Beilngries,Deutschland,"37,51",,,16.04.2002
,,,,50039550,RAIFFEISEN-HOLDING NIEDERÖSTERREICH-WIEN registrierte Genossenschaft mit beschränkter Haftung,Wien,Österreich,"25,1","14,72","25,1",19.01.2016
,,,,50039557,RWA Raiffeisen Ware Austria Handel und Vermögensverwaltung eGen,Wien,Österreich,"25,1","10,37","25,1",18.01.2016
40000905,BBI Bürgerliches Brauhaus Immobilien Aktiengesellschaft,Ingolstadt,Deutschland,,,,,,,,
,,,,61000274,"Schmidt, Prof. Dr. Gerhard",,,"94,88","0,0","94,88",15.03.2022
40002014,Bechtle Aktiengesellschaft,Neckarsulm,Deutschland,,,,,,,,
,,,,10105515,Allianz Global Investors GmbH,Frankfurt am Main,Deutschland,"5,003","0,0","5,003",07.05.2021
,,,,40007740,Baillie Gifford & Co Limited,Edinburgh,Großbritannien,"4,77","0,0","4,77",24.02.2022
,,,,40006048,"BlackRock, Inc.",Wilmington,Vereinigte Staaten von Amerika,"3,89","0,17","4,07",04.12.2020
,,,,10105513,DWS Investment GmbH,Frankfurt,Deutschland,"4,95","0,0","4,95",10.02.2021
,,,,10115869,Flossbach von Storch AG,Köln,Deutschland,"4,95","0,0","4,95",24.08.2018
,,,,60489270,"Schick, Karin",,,"33,4","0,0","33,4",02.05.2022
40000923,Beiersdorf Aktiengesellschaft,Hamburg,Deutschland,,,,,,,,
,,,,50037751,BBG Beteiligungsgesellschaft mbH,Hamburg,Deutschland,"60,45",,,16.04.2009
,,,,40000923,Beiersdorf Aktiengesellschaft,Hamburg,Deutschland,"9,99",,,06.02.2004
,,,,50037787,EH Real Grundstücksverwaltungsgesellschaft mbH,Norderstedt,Deutschland,"60,45",,,16.04.2009
,,,,60490041,"Herz, Günter",,,"30,06",,,29.11.2003
,,,,60490039,"Herz, Ingeburg",,,"60,45",,,16.04.2009
,,,,60490036,"Herz, Michael",,,"60,45",,,16.04.2009
,,,,60490037,"Herz, Wolfgang Walter",,,"60,45",,,16.04.2009
,,,,60490042,"Herz-Schnoeckel, Daniela",,,"30,06",,,29.11.2003
,,,,50037789,Max und Ingeburg Herz Stiftung,Norderstedt,Deutschland,"60,45",,,16.04.2009
,,,,40003132,maxingvest ag,Hamburg,Deutschland,"60,45",,,16.04.2009
,,,,50037792,S.P.M. Beteiligungs- und Verwaltungs GmbH,Norderstedt,Deutschland,"60,45",,,16.04.2009
,,,,50037791,Scintia Vermögensverwaltungs GmbH,Norderstedt,Deutschland,"60,45",,,16.04.2009
,,,,50037793,Trivium Vermögensverwaltungs GmbH,Hamburg,Deutschland,"60,45",,,16.04.2009
40000919,Berentzen-Gruppe Aktiengesellschaft,Haselünne,Deutschland,,,,,,,,
,,,,40033122,Aevum Fondation de Prévoyance,Genolier,Schweiz,"3,13","0,0","3,13",28.03.2022
,,,,60492616,"Berentzen, Friedrich",,,"6,21",,,08.09.2008
,,,,40010093,Lazard Frères Gestion S.A.S.,Paris,Frankreich,"5,07","0,0","5,07",28.06.2017
,,,,50029602,MainFirst,Strassen,Luxemburg,"8,5","0,0","8,5",04.03.2016
,,,,40022411,Stichting Administratiekantoor Monolith,Amsterdam,Niederlande,"5,18","0,0","5,18",16.12.2021
40000942,Bertrandt Aktiengesellschaft,Ehningen,Deutschland,,,,,,,,
,,,,50039579,Ahorner GmbH,Wien,Österreich,"25,01",,,12.09.2013
,,,,40021046,Ahorner Holding GmbH,Salzburg,Österreich,"25,01",,,12.09.2013
,,,,10105515,Allianz Global Investors GmbH,Frankfurt am Main,Deutschland,"2,98","0,0","2,98",01.06.2016
,,,,60488788,"Bichler, Dietmar",,,"3,94",,,03.07.2014
,,,,40014277,Friedrich Boysen Holding GmbH,Altensteig,Deutschland,"14,9",,,01.03.2011
,,,,40014276,Friedrich Boysen-Unternehmensstiftung,Altensteig,Deutschland,"14,9",,,01.03.2011
,,,,50029602,MainFirst,Strassen,Luxemburg,"7,61","0,0","7,61",16.10.2019
,,,,61033755,"Porsche, Diana",,,"28,97",,,21.07.2015
,,,,61033756,"Porsche, Dr. Dr. Christian",,,"28,97","0,0","28,97",17.06.2016
,,,,61033754,"Porsche, Dr. Geraldine",,,"28,97",,,21.07.2015
,,,,60489549,"Porsche, Dr. Wolfgang",,,"28,97","0,0","28,97",17.06.2016
,,,,61033758,"Porsche, Felix Alexander",,,"28,97","0,0","28,97",17.06.2016
,,,,61033757,"Porsche, Ferdinand Rudolf Wolfgang",,,"28,97","0,0","28,97",17.06.2016
,,,,61019889,"Porsche-Schröder, Dipl.-Design. Stephanie",,,"28,97","0,0","28,97",17.06.2016
,,,,10105517,Union Investment Privatfonds GmbH,Frankfurt,Deutschland,"3,004","0,0","3,004",18.07.2019
,,,,10105520,Universal-Investment-Gesellschaft mit beschränkter Haftung,Frankfurt am Main,Deutschland,"3,004",,,08.07.2014
,,,,50038713,Vermögensverwaltungsgesellschaft Familie Bichler bR,Iptingen,Deutschland,"3,94",,,03.07.2014
,,,,50043022,Wellington Management Group LLP,Boston,Vereinigte Staaten von Amerika,"3,03","0,0","3,03",04.05.2020
40005712,bet-at-home.com AG,Düsseldorf,Deutschland,,,,,,,,
,,,,61050542,"Courbit, Stephane",,,"56,18","0,0","56,18",16.08.2016
,,,,40025649,Principauté de Monaco,Monaco,Monaco,"56,18","0,0","56,18",16.08.2016
40000945,Bijou Brigitte modische Accessoires Aktiengesellschaft,Hamburg,Deutschland,,,,,,,,
,,,,40000945,Bijou Brigitte modische Accessoires Aktiengesellschaft,Hamburg,Deutschland,"3,01","0,0","3,01",26.09.2018
,,,,60489970,"Werner, Friedrich-W.",,,"50,0028",,,18.04.2002
40031746,Bike24 Holding AG,Dresden,Deutschland,,,,,,,,
,,,,10138302,Crestbridge Management Company S.A.,Luxemburg,Luxemburg,"6,04","0,0","6,04",30.06.2021
,,,,61069334,"Herrmann, Falk",,,"4,72","0,0","4,72",25.06.2021
,,,,61069272,"Kohl, Stewart Allen",,,"35,01","0,0","35,01",30.06.2021
,,,,61069333,"Martin-Birner, Andres",,,"4,72","0,0","4,72",25.06.2021
,,,,40028106,Rocket Internet Capital Partners II SCS,Luxembourg-Findel,Luxemburg,"6,58","0,0","6,58",15.07.2021
,,,,50039651,"SMALLCAP World Fund, Inc.",Lutherville-Timonium,Vereinigte Staaten von Amerika,"7,46","0,0","7,46",07.07.2021
,,,,61069274,"Szigethy, Bela",,,"35,01","0,0","35,01",30.06.2021
,,,,50039652,"The Capital Group Companies, Inc.",Los Angeles,Vereinigte Staaten von Amerika,"7,46","0,0","7,46",28.06.2021
,,,,10105517,Union Investment Privatfonds GmbH,Frankfurt,Deutschland,"5,55","0,0","5,55",15.07.2021
,,,,61069457,"Witt, Lars",,,"4,72","0,0","4,72",25.06.2021
,,,,40025041,Zerena GmbH,Grünwald,Deutschland,"6,04","0,0","6,04",25.06.2021
40001056,Bilfinger SE,Mannheim,Deutschland,,,,,,,,
,,,,40013078,Cevian Capital II G.P. Limited,St Helier,"Jersey, Kanalinseln","26,67","0,0","26,67",15.11.2021
,,,,61056000,"Kounelakis, George",,,"12,0","0,0","12,0",09.11.2020
,,,,50083754,M&G PLC,London,Großbritannien,"5,34","0,44","5,78",28.04.2022
40005059,Biofrontera AG,Leverkusen,Deutschland,,,,,,,,
,,,,40020797,"Maruho Co., Ltd.",Osaka,Japan,"23,63","0,0","23,63",03.03.2021
,,,,20000063,mwb fairtrade Wertpapierhandelsbank AG,Gräfelfing,Deutschland,"3,01","0,0","3,01",13.05.2022
,,,,10115319,Quirin Privatbank AG,Berlin,Deutschland,"0,0","18,79","18,79",11.02.2021
,,,,60490353,"Zours, Wilhelm Konrad Thomas",,,"29,96","1,76","31,72",03.03.2021
40000205,Biotest Aktiengesellschaft,Dreieich,Deutschland,,,,,,,,
,,,,40015609,"Grifols, S.A.",Barcelona,Spanien,"96,2","0,0","96,2",27.04.2022
40001957,Borussia Dortmund GmbH & Co. Kommanditgesellschaft auf Aktien,Dortmund,Deutschland,,,,,,,,
,,,,40006865,Artémis S.A.,Paris,Frankreich,"5,0",,,17.09.2014
,,,,50038075,Ballspielverein Borussia 09 e.V. Dortmund,Dortmund,Deutschland,"12,77",,,18.09.2014
,,,,60488909,"Dommermuth, Ralph",,,"5,0273","0,0","5,0273",03.03.2022
,,,,40006862,Financière Pinault S.C.A.,Paris,Frankreich,"5,0",,,17.09.2014
,,,,60489013,"Geske, Bernd",,,"12,77",,,18.09.2014
,,,,10105509,HANSAINVEST Hanseatische Investment-GmbH,Hamburg,Deutschland,"5,43",,,18.09.2014
,,,,40006864,Kering,Paris,Frankreich,"5,0",,,17.09.2014
,,,,40001188,PUMA SE,Herzogenaurach,Deutschland,"5,32","0,0","5,32",11.10.2021
,,,,40018403,RAG-Stiftung,Essen,Deutschland,"9,83","0,0","9,83",24.02.2020
,,,,10005125,SIGNAL IDUNA Allgemeine Versicherung Aktiengesellschaft,Dortmund,Deutschland,"5,43",,,18.09.2014
,,,,10008870,SIGNAL IDUNA Holding Aktiengesellschaft,Dortmund,Deutschland,"5,43",,,18.09.2014
,,,,50016072,SIGNAL IDUNA Lebensversicherung a. G.,Hamburg,Deutschland,"5,43",,,18.09.2014
40009529,BRAIN Biotech AG,Zwingenberg,Deutschland,,,,,,,,
,,,,61047324,"Eck, Dr. Jürgen",,,"4,57","0,0","4,57",10.02.2016
,,,,40010723,Fürstentum Liechtenstein,Vaduz,Liechtenstein,"3,2","0,0","3,2",30.12.2020
,,,,60489146,"Hopp, Daniel",,,"9,09","0,0","9,09",19.09.2017
,,,,61026169,"Putsch, Martin",,,"39,19","2,18","41,38",10.02.2016
,,,,61047323,"Sachse, Dr. Gabriele",,,"3,66","0,0","3,66",14.03.2017
,,,,10105520,Universal-Investment-Gesellschaft mit beschränkter Haftung,Frankfurt am Main,Deutschland,"6,97","0,0","6,97",03.09.2021
40000894,BREMER LAGERHAUS-GESELLSCHAFT -Aktiengesellschaft von 1877-,Bremen,Deutschland,,,,,,,,
,,,,50030136,Finanzholding der Sparkasse in Bremen,Bremen,Deutschland,"12,61",,,12.04.2002
,,,,61059278,"Hoffmeyer, Peter",,,"12,61","0,0","12,61",07.02.2019
,,,,50037855,Stadtgemeinde Bremen,Bremen,Deutschland,"50,42","0,0","50,42",07.02.2019
,,,,40024606,Waldemar Koch Stiftung,Bremen,Deutschland,"5,23","0,0","5,23",18.11.2016
40001427,Bremer Straßenbahn Aktiengesellschaft,Bremen,Deutschland,,,,,,,,
,,,,50037860,Bremer Verkehrs- und Beteiligungsgesellschaft mbH,Bremen,Deutschland,"99,024",,,29.12.2006
,,,,50004193,Freie Hansestadt Bremen,Bremen,Deutschland,"99,024",,,29.12.2006
40012425,Brenntag SE,Essen,Deutschland,,,,,,,,
,,,,99500868,"Ameriprise Financial, Inc.",Wilmington,Vereinigte Staaten von Amerika,"3,75","0,0","3,75",06.05.2022
,,,,61058292,"Arrell, Hugh Anthony",,,"3,02","0,0","3,02",17.10.2018
,,,,40006048,"BlackRock, Inc.",Wilmington,Vereinigte Staaten von Amerika,"5,23","0,04","5,28",26.04.2021
,,,,50040103,FMR LLC,Wilmington,Vereinigte Staaten von Amerika,"3,49","0,0","3,49",10.02.2022
,,,,61046345,"Kühne, Klaus-Michael",,,"3,00008","0,0","3,00008",19.05.2022
,,,,50039652,"The Capital Group Companies, Inc.",Los Angeles,Vereinigte Staaten von Amerika,"3,1","0,0","3,1",18.02.2022
,,,,50043022,Wellington Management Group LLP,Boston,Vereinigte Staaten von Amerika,"5,063","0,035","5,098",13.07.2020
40026230,Brockhaus Technologies AG,Frankfurt am Main,Deutschland,,,,,,,,
,,,,61064921,"Berg, Dr. Wigbert",,,"4,03","0,0","4,03",20.07.2020
,,,,60269301,"Brockhaus, Marco",,,"22,36","0,0","22,36",22.07.2020
,,,,60488850,"Büll, Albert H.K.",,,"6,32","0,0","6,32",30.07.2020
,,,,60488851,"Büll, Christa",,,"6,32","0,0","6,32",30.07.2020
,,,,60488854,"Büll-Schroeder, Sabine",,,"6,32","0,0","6,32",30.07.2020
,,,,60488852,"Büll-Testorp, Nathalie",,,"6,32","0,0","6,32",30.07.2020
,,,,10105513,DWS Investment GmbH,Frankfurt,Deutschland,"7,56","0,0","7,56",17.07.2020
,,,,40011872,JANUS HENDERSON GROUP PLC,St Helier,"Jersey, Kanalinseln","4,77","0,0","4,77",09.12.2021
,,,,61071649,"Krause, Bastian",,,"3,94","0,0","3,94",16.02.2022
,,,,60489335,"Liedtke, Cornelius Carl",,,"3,65","0,0","3,65",20.07.2020
,,,,60489337,"Liedtke, Dr. Cornelius",,,"3,65","0,0","3,65",20.07.2020
,,,,60489338,"Liedtke, Elke",,,"3,65","0,0","3,65",20.07.2020
,,,,60489387,"Maschmeyer, Marcel Jo",,,"3,00242","0,0","3,00242",13.06.2021
,,,,61064939,"Neumann, Friederike Julia",,,"3,65","0,0","3,65",20.07.2020
,,,,61064917,"Peiker, Andreas",,,"4,82","0,0","4,82",16.02.2022
,,,,40030629,VESTA Beteiligungs GmbH,Idar-Oberstein,Deutschland,"3,41","0,0","3,41",17.07.2020
,,,,40027326,"VIRTUS INVESTMENT PARTNERS, INC.",Wilmington,Vereinigte Staaten von Amerika,"9,98","0,0","9,98",13.07.2021
,,,,40027330,VIRTUS OPPORTUNITIES TRUST,Wilmington,Vereinigte Staaten von Amerika,"7,77","0,0","7,77",16.07.2020
99500831,CAMERIT AG,Hamburg,Deutschland,,,,,,,,
,,,,61003860,"Mutschler, Klaus",,,"88,289","0,0","88,289",09.04.2019
40001697,CANCOM SE,München,Deutschland,,,,,,,,
,,,,10105515,Allianz Global Investors GmbH,Frankfurt am Main,Deutschland,"19,999","0,0","19,999",11.02.2021
,,,,10006949,Allianz SE,München,Deutschland,"6,64","0,0","6,64",09.04.2021
,,,,99500868,"Ameriprise Financial, Inc.",Wilmington,Vereinigte Staaten von Amerika,"6,0","0,0","6,0",09.02.2022
,,,,40006048,"BlackRock, Inc.",Wilmington,Vereinigte Staaten von Amerika,"3,16","0,28","3,44",20.01.2021
,,,,10182817,BNP PARIBAS ASSET MANAGEMENT France,Paris 09,Frankreich,"4,52","0,0","4,52",11.02.2020
,,,,40001697,CANCOM SE,München,Deutschland,"5,04","0,0","5,04",02.03.2022
,,,,40008683,Massachusetts Financial Services Company (MFS),Boston,Vereinigte Staaten von Amerika,"3,08","0,0","3,08",26.04.2021
,,,,10183087,Threadneedle (Lux),Bertrange,Luxemburg,"3,03","0,0","3,03",03.12.2020
40026927,capsensixx AG,Frankfurt am Main,Deutschland,,,,,,,,
,,,,10109589,PEH Wertpapier AG,Frankfurt am Main,Deutschland,"75,29","3,22","78,51",20.06.2018
40002012,Carl Zeiss Meditec AG,Jena,Deutschland,,,,,,,,
,,,,40007741,CARL - ZEISS - STIFTUNG,Stuttgart,Deutschland,"65,05",,,28.02.2006
,,,,50040538,Carl Zeiss AG,Oberkochen,Deutschland,"65,05",,,16.02.2006
,,,,50038682,Carl Zeiss Beteiligungs-GmbH,Oberkochen,Deutschland,"12,45",,,16.02.2006
,,,,40005951,"Carl Zeiss, Inc.",Thornwood,Vereinigte Staaten von Amerika,"12,45",,,16.02.2006
,,,,50039652,"The Capital Group Companies, Inc.",Los Angeles,Vereinigte Staaten von Amerika,"5,04","0,0","5,04",21.10.2020
40001348,CECONOMY AG,Düsseldorf,Deutschland,,,,,,,,
,,,,40001084,Franz Haniel & Cie. GmbH,Duisburg-Ruhrort,Deutschland,"24,996",,,13.05.2015
,,,,40006287,freenet AG,Büdelsdorf,Deutschland,"9,15","0,0","9,15",12.07.2018
,,,,40028453,Giovanni Agnelli B.V.,Amsterdam,Niederlande,"5,15","0,0","5,15",18.12.2020
,,,,40003624,Haniel Finance Deutschland GmbH,Duisburg,Deutschland,"24,996",,,13.05.2015
,,,,40026209,Meridian Stiftung,Essen,Deutschland,"15,00005","0,0","15,00005",26.11.2021
,,,,50039698,Prof. Otto Beisheim Stiftung,Baar,Schweiz,"6,62","0,0","6,62",18.07.2018
,,,,40021519,Prof. Otto Beisheim Stiftung,München,Deutschland,"6,54","0,0","6,54",03.01.2022
40001531,CENIT Aktiengesellschaft,Stuttgart,Deutschland,,,,,,,,
,,,,50029193,Allianz Global Investors Fund,Senningerberg,Luxemburg,"3,01","0,0","3,01",24.02.2022
,,,,10105515,Allianz Global Investors GmbH,Frankfurt am Main,Deutschland,"3,01","0,0","3,01",24.02.2022
,,,,50016542,"Baden-Württembergische Versorgungsanstalt für Ärzte, Zahnärzte und Tierärzte",Tübingen,Deutschland,"3,43","0,0","3,43",22.07.2016
,,,,10105496,LBBW Asset Management Investmentgesellschaft mbH,Stuttgart,Deutschland,"4,61",,,17.11.2011
,,,,50029602,MainFirst,Strassen,Luxemburg,"5,05",,,29.10.2015
,,,,40027308,PRIMEPULSE SE,München,Deutschland,"25,01","0,0","25,01",16.08.2021
40000909,CEWE Stiftung & Co. KGaA,Oldenburg,Deutschland,,,,,,,,
,,,,10105515,Allianz Global Investors GmbH,Frankfurt am Main,Deutschland,"3,01","0,0","3,01",25.01.2022
,,,,40000909,CEWE Stiftung & Co. KGaA,Oldenburg,Deutschland,"3,01","0,0","3,01",08.03.2022
,,,,10118334,Lupus alpha Investment GmbH,Frankfurt am Main,Deutschland,"3,01","0,0","3,01",30.08.2021
,,,,61064554,"Neumüller, Alexander",,,"27,242","0,0","27,242",01.07.2020
,,,,61064553,"Neumüller, Dr. Caroline",,,"27,242","0,0","27,242",16.06.2020
,,,,10105517,Union Investment Privatfonds GmbH,Frankfurt,Deutschland,"5,11","0,0","5,11",16.11.2018
40031704,Cherry AG,München,Deutschland,,,,,,,,
,,,,40032124,"Argand Partners Fund GP-GP, Ltd.",George Town,Cayman Inseln (Kaimaninseln),"44,37","0,0","44,37",30.07.2021
,,,,10105513,DWS Investment GmbH,Frankfurt,Deutschland,"5,17","0,0","5,17",04.05.2022
,,,,40011872,JANUS HENDERSON GROUP PLC,St Helier,"Jersey, Kanalinseln","3,21","0,0","3,21",22.10.2021
,,,,61071324,"Nunneley, Andrew",,,"3,16","0,0","3,16",19.01.2022
,,,,50039651,"SMALLCAP World Fund, Inc.",Lutherville-Timonium,Vereinigte Staaten von Amerika,"5,21","0,0","5,21",02.07.2021
,,,,50040380,Swedbank Robur Fonder AB,Sundbyberg,Schweden,"5,01","0,0","5,01",03.09.2021
,,,,50039652,"The Capital Group Companies, Inc.",Los Angeles,Vereinigte Staaten von Amerika,"5,21","0,0","5,21",02.07.2021
,,,,40022736,UBS Group AG,Zürich,Schweiz,"3,55","0,0","3,55",28.03.2022
40002190,co.don Aktiengesellschaft,Teltow,Deutschland,,,,,,,,
,,,,61049807,"Bauerfeind, Prof. Hans",,,"54,22","0,0","54,22",01.02.2021
,,,,61060031,"Bauerfeind-Johnson, Beatrix",,,"4,22","0,0","4,22",07.10.2021
,,,,61012962,"Jakob, Klaus",,,"3,5",,,18.11.2010
,,,,61002368,"Landolt, Dr. Walter",,,"5,02",,,14.02.2007
10100005,COMMERZBANK Aktiengesellschaft,Frankfurt am Main,Deutschland,,,,,,,,
,,,,40006048,"BlackRock, Inc.",Wilmington,Vereinigte Staaten von Amerika,"6,15","0,15","6,3",17.05.2022
,,,,40000763,Bundesrepublik Deutschland,Berlin,Deutschland,"17,15",,,04.06.2013
40030662,Compleo Charging Solutions AG,Dortmund,Deutschland,,,,,,,,
,,,,40001338,E.ON SE,Düsseldorf,Deutschland,"3,94","0,0","3,94",06.01.2022
,,,,61041788,"Elgeti, Rolf",,,"9,73","0,0","9,73",26.01.2021
,,,,61065716,"Griesemann, Georg Karl Eberhard",,,"4,96","0,0","4,96",19.04.2021
,,,,61065718,"Hagby, Dag Edvard",,,"12,37","0,0","12,37",15.12.2021
,,,,61065717,"Kachouh, Checrallah",,,"4,95","0,0","4,95",22.10.2020
,,,,40005584,Morgan Stanley,Wilmington,Vereinigte Staaten von Amerika,"1,14","5,02","6,16",04.05.2022
,,,,50029177,Schroder International Selection Fund,Senningerberg,Luxemburg,"3,01","0,0","3,01",18.12.2020
,,,,50039804,Schroders plc,London,Großbritannien,"5,03","0,00481","5,04",26.01.2022
,,,,61065719,"Stolze, Jens",,,"4,96","0,0","4,96",19.04.2021
,,,,10105520,Universal-Investment-Gesellschaft mit beschränkter Haftung,Frankfurt am Main,Deutschland,"3,04","0,0","3,04",18.02.2022
40001490,CompuGroup Medical SE & Co. KGaA,Koblenz,Deutschland,,,,,,,,
,,,,99500868,"Ameriprise Financial, Inc.",Wilmington,Vereinigte Staaten von Amerika,"3,84","0,0","3,84",15.03.2022
,,,,10105513,DWS Investment GmbH,Frankfurt,Deutschland,"4,99","0,0","4,99",08.10.2020
,,,,40006775,Gotthardt Aktienverwaltung Gesellschaft des bürgerlichen Rechts,Eitelborn,Deutschland,"12,34",,,09.05.2007
,,,,60821691,"Koop, Dr. Reinhard",,,"27,47","0,0","27,47",02.01.2018
40000918,Continental Aktiengesellschaft,Hannover,Deutschland,,,,,,,,
,,,,40022346,Harris Associates Investment Trust,Boston,Vereinigte Staaten von Amerika,"3,00004","0,0","3,00004",22.04.2021
,,,,50039533,Harris Associates L.P.,Wilmington,Vereinigte Staaten von Amerika,"5,01","0,0","5,01",10.05.2021
,,,,50076404,IHO Beteiligungs GmbH,Herzogenaurach,Deutschland,"49,9",,,11.10.2011
,,,,50039184,IHO Holding GmbH & Co. KG,Herzogenaurach,Deutschland,"49,9",,,11.10.2011
,,,,50076406,IHO Management GmbH,Herzogenaurach,Deutschland,"49,9",,,11.10.2011
,,,,40024347,IHO Verwaltungs GmbH,Herzogenaurach,Deutschland,"36,14",,,11.10.2011
,,,,50039183,INA-Holding Schaeffler GmbH & Co. KG,Herzogenaurach,Deutschland,"49,9",,,11.10.2011
,,,,40012004,"Schaeffler Holding, LP",Dallas,Vereinigte Staaten von Amerika,"49,9",,,11.10.2011
,,,,60489636,"Schaeffler, Georg F. W.",,,"49,9",,,11.10.2011
,,,,60489637,"Schaeffler-Thumann, Maria-Elisabeth",,,"49,9",,,11.10.2011
40024190,Covestro AG,Leverkusen,Deutschland,,,,,,,,
,,,,40006048,"BlackRock, Inc.",Wilmington,Vereinigte Staaten von Amerika,"6,07","0,09","6,16",10.03.2022
,,,,50039519,"T. ROWE PRICE GROUP, INC.",Baltimore,Vereinigte Staaten von Amerika,"3,09","0,0","3,09",21.03.2022
40027033,creditshelf Aktiengesellschaft,Frankfurt am Main,Deutschland,,,,,,,,
,,,,61057468,"Bartsch, Dr. Daniel",,,"18,34","0,0","18,34",26.07.2018
,,,,61041788,"Elgeti, Rolf",,,"46,51","0,0","46,51",07.05.2020
,,,,40027021,Hevella Beteiligungen GmbH,Potsdam,Deutschland,"39,0","0,0","39,0",01.08.2018
,,,,61057467,"Maichel, Christoph",,,"4,92","0,0","4,92",26.07.2018
,,,,61057466,"Thabe, Dr. Tim",,,"19,61","0,0","19,61",26.07.2018
40005538,CropEnergies AG,Mannheim,Deutschland,,,,,,,,
,,,,50039233,Süddeutsche Zuckerrübenverwertungs-Genossenschaft eG,Ochsenfurt am Main,Deutschland,"74,999","0,0","74,999",19.05.2017
40002023,CTS Eventim AG & Co. KGaA,München,Deutschland,,,,,,,,
,,,,40029385,AIM INTERNATIONAL MUTUAL FUNDS (INVESCO INTERNATIONAL MUTUAL FUNDS),Wilmington,Vereinigte Staaten von Amerika,"3,08","0,0","3,08",26.10.2021
,,,,40006048,"BlackRock, Inc.",Wilmington,Vereinigte Staaten von Amerika,"5,37","0,19","5,56",13.05.2022
,,,,40008739,COLUMBIA ACORN INTERNATIONAL FUND,Chicago,Vereinigte Staaten von Amerika,"3,23",,,23.07.2007
,,,,40014644,ING Levensverzekering Retail N.V.,Amsterdam,Niederlande,"5,028",,,28.03.2011
,,,,40014643,ING Schadeverzekering Retail N.V.,Amsterdam,Niederlande,"5,028",,,28.03.2011
,,,,40008476,Invesco Ltd.,Hamilton,Bermuda,"3,11","0,0","3,11",24.09.2021
,,,,61043200,"Loening, George",,,"3,02","0,0","3,02",21.12.2021
,,,,40005584,Morgan Stanley,Wilmington,Vereinigte Staaten von Amerika,"3,43","0,59","4,03",12.05.2022
,,,,10009166,RVS Levensverzekering N.V.,EDE,Niederlande,"5,028",,,28.03.2011
,,,,40014647,RVS Schadeverzekering N.V.,Ede gld,Niederlande,"5,028",,,28.03.2011
,,,,60489729,"Schulenberg, Klaus-Peter",,,"43,2","0,0","43,2",27.04.2017
40032436,Daimler Truck Holding AG,Stuttgart,Deutschland,,,,,,,,
,,,,50040126,Bank of America Corporation,Wilmington,Vereinigte Staaten von Amerika,"0,35","5,92","6,27",20.12.2021
,,,,40033075,Daimler Pension Trust e.V.,Stuttgart,Deutschland,"4,99","0,0","4,99",28.01.2022
,,,,50039533,Harris Associates L.P.,Wilmington,Vereinigte Staaten von Amerika,"3,00463","0,0","3,00463",20.04.2022
,,,,40019428,Kuwait Investment Authority,Kuwait,Kuwait,"4,8","0,0","4,8",27.12.2021
,,,,61055898,"Li, Shufu",,,"6,3","0,0","6,3",16.12.2021
